Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,Company
05-12-2023,EQ,1636.5,1639,1616.5,1609.4,1622,1623.7,1626.07,1757.5,1460.25,26115410,42465536276,397106,HDFC
04-12-2023,EQ,1588,1612,1573.65,1555.4,1609.15,1609.4,1592.26,1757.5,1460.25,25331228,40333820531,441679,HDFC
01-12-2023,EQ,1557.9,1565.75,1552.1,1558.8,1552.35,1555.4,1559.16,1757.5,1460.25,11076768,17270479587,299721,HDFC
30-11-2023,EQ,1569.15,1572.45,1542.15,1559.15,1556.6,1558.8,1555.55,1757.5,1460.25,34745720,54048690749,352886,HDFC
29-11-2023,EQ,1533.9,1563,1533,1528.65,1560.3,1559.15,1547.46,1757.5,1460.25,17021244,26339738846,314977,HDFC
28-11-2023,EQ,1535.2,1537.25,1525.8,1532.1,1530.95,1528.65,1531.88,1757.5,1460.25,14244669,21821167499,254566,HDFC
24-11-2023,EQ,1521.2,1533.15,1519.85,1521.3,1531.4,1532.1,1529.01,1757.5,1460.25,8234596,12590757693,191494,HDFC
23-11-2023,EQ,1508.5,1523.85,1508.5,1512.55,1521.7,1521.3,1519.21,1757.5,1460.25,6523110,9909995977,170796,HDFC
22-11-2023,EQ,1520,1520,1503.55,1517.95,1512.9,1512.55,1513.24,1757.5,1460.25,14561825,22035595099,261084,HDFC
21-11-2023,EQ,1519,1522,1512.1,1505.2,1518.25,1517.95,1517.79,1757.5,1460.25,12479986,18941939825,291918,HDFC
20-11-2023,EQ,1513,1513,1501.55,1505.1,1505.9,1505.2,1505.46,1757.5,1460.25,9665726,14551379678,200480,HDFC
17-11-2023,EQ,1490,1507.5,1489,1508.35,1505,1505.1,1502.48,1757.5,1460.25,11850937,17805835559,298602,HDFC
16-11-2023,EQ,1509.7,1519,1503.75,1504.4,1508,1508.35,1511.01,1757.5,1460.25,14856919,22449002897,270257,HDFC
15-11-2023,EQ,1504.1,1510.95,1500.55,1488.8,1504.8,1504.4,1505.7,1757.5,1460.25,20622730,31051566882,331586,HDFC
13-11-2023,EQ,1492.1,1495.95,1485.9,1500,1489,1488.8,1490.72,1757.5,1460.25,10302957,15358848457,318892,HDFC
12-11-2023,EQ,1500,1502,1496.15,1491.5,1499,1500,1499.5,1757.5,1460.25,1975463,2962207493,85801,HDFC
10-11-2023,EQ,1480.1,1496,1480.05,1485.65,1495,1491.5,1486.67,1757.5,1460.25,7007593,10417971068,181055,HDFC
09-11-2023,EQ,1486,1492.6,1483.5,1491.55,1486.5,1485.65,1487.69,1757.5,1460.25,11058370,16451404290,281527,HDFC
08-11-2023,EQ,1483.95,1493.45,1481,1487.25,1491.8,1491.55,1489.03,1757.5,1460.25,15699773,23377406572,499216,HDFC
07-11-2023,EQ,1494,1494,1477.2,1494.5,1490,1487.25,1484.48,1757.5,1460.25,20976424,31139051244,585794,HDFC
06-11-2023,EQ,1498,1498,1483,1483.75,1493.8,1494.5,1488.25,1757.5,1460.25,12796865,19044945752,386836,HDFC
03-11-2023,EQ,1488,1491.4,1481.65,1476.75,1484.5,1483.75,1487.25,1757.5,1460.25,9047670,13456152901,226806,HDFC
02-11-2023,EQ,1485,1490.5,1467.15,1474.5,1478.7,1476.75,1472.27,1757.5,1460.25,22612577,33291873291,260964,HDFC
01-11-2023,EQ,1462.25,1477.45,1462.25,1476.5,1477,1474.5,1469.2,1757.5,1460.25,16938733,24886425535,340052,HDFC
31-10-2023,EQ,1504,1504,1474,1485.1,1475,1476.5,1482.03,1757.5,1460.25,16317412,24182840371,422644,HDFC
30-10-2023,EQ,1463.25,1489.95,1461.9,1469.15,1487.85,1485.1,1479.49,1757.5,1460.25,11655491,17244138135,269734,HDFC
27-10-2023,EQ,1469.5,1478,1466.9,1463.4,1472.55,1469.15,1470.94,1757.5,1445,15970266,23491378766,283464,HDFC
26-10-2023,EQ,1491.25,1492,1460.25,1496.5,1462.45,1463.4,1469.55,1757.5,1445,27780899,40825480055,624140,HDFC
25-10-2023,EQ,1521,1522.8,1491.45,1506.05,1494.2,1496.5,1505.86,1757.5,1445,14155998,21316945153,372043,HDFC
23-10-2023,EQ,1523.5,1528.75,1500.1,1522.8,1507,1506.05,1520.08,1757.5,1445,11188068,17006738604,249005,HDFC
20-10-2023,EQ,1505,1527,1505,1514.95,1523.4,1522.8,1519.35,1757.5,1427,10547005,16024569217,267376,HDFC
19-10-2023,EQ,1505.4,1526.25,1503.2,1519.75,1514.5,1514.95,1516.62,1757.5,1427,15126182,22940629736,331067,HDFC
18-10-2023,EQ,1541.2,1541.2,1518.1,1541.2,1519,1519.75,1524.62,1757.5,1427,15608100,23796358907,342915,HDFC
17-10-2023,EQ,1555.75,1555.75,1535,1529.6,1542.5,1541.2,1542.46,1757.5,1427,16451279,25375468422,382090,HDFC
16-10-2023,EQ,1531.5,1534.45,1520.5,1535.75,1532,1529.6,1529.19,1757.5,1427,8928042,13652681917,223477,HDFC
13-10-2023,EQ,1540,1548.8,1529.95,1549.85,1533.5,1535.75,1539.45,1757.5,1384,19872650,30592884042,256367,HDFC
12-10-2023,EQ,1536.1,1552,1531.6,1539.6,1548,1549.85,1541.66,1757.5,1384,11012668,16977844445,239200,HDFC
11-10-2023,EQ,1530.1,1542.15,1528.5,1524.85,1542,1539.6,1534.92,1757.5,1384,15666680,24047140129,282864,HDFC
10-10-2023,EQ,1520.55,1529,1515.2,1516.25,1526,1524.85,1523.15,1757.5,1384,16633146,25334854413,375460,HDFC
09-10-2023,EQ,1528,1530,1512,1534.05,1516,1516.25,1517.69,1757.5,1384,8227486,12486790440,219643,HDFC
06-10-2023,EQ,1544,1545,1529.85,1535.75,1535,1534.05,1539.1,1757.5,1384,8879678,13666672813,221516,HDFC
05-10-2023,EQ,1535.05,1551.55,1532.6,1529.55,1535.85,1535.75,1540.76,1757.5,1384,24256337,37373176644,360029,HDFC
04-10-2023,EQ,1495,1535,1489.25,1508.05,1532,1529.55,1519.36,1757.5,1384,27324715,41515975723,465424,HDFC
03-10-2023,EQ,1527,1527,1506,1526.3,1508,1508.05,1511.94,1757.5,1384,19485847,29461459601,466405,HDFC
29-09-2023,EQ,1523.7,1535.45,1522.3,1523.7,1525.85,1526.3,1529.2,1757.5,1365,16026891,24508375857,274764,HDFC
28-09-2023,EQ,1534,1537.6,1518.35,1526.85,1518.4,1523.7,1526.61,1757.5,1365,27677094,42252070129,324684,HDFC
27-09-2023,EQ,1523,1532.5,1515,1537.65,1527.45,1526.85,1524.39,1757.5,1365,19669269,29983598526,384553,HDFC
26-09-2023,EQ,1525,1540,1525,1531,1538,1537.65,1535.23,1757.5,1365,13787654,21167197918,303026,HDFC
25-09-2023,EQ,1525,1540.7,1525,1529.65,1528.9,1531,1533.28,1757.5,1365,20104377,30825720275,338863,HDFC
22-09-2023,EQ,1559,1564.4,1523.75,1553.35,1530.2,1529.65,1544.59,1757.5,1365,30852125,47653955741,548206,HDFC
21-09-2023,EQ,1553,1568.95,1537.05,1563.7,1554.5,1553.35,1555.34,1757.5,1365,36420721,56646657570,614240,HDFC
20-09-2023,EQ,1599,1599,1560.4,1629.05,1566,1563.7,1570.63,1757.5,1365,57737324,90684080076,977717,HDFC
18-09-2023,EQ,1653.75,1655,1626.1,1661.75,1629.65,1629.05,1636.5,1757.5,1365,18528144,30321224693,292658,HDFC
15-09-2023,EQ,1650,1670,1650,1642.9,1657,1661.75,1660.63,1757.5,1365,86705601,1.43986E+11,485971,HDFC
14-09-2023,EQ,1644.25,1650,1635.1,1643.9,1643,1642.9,1642.38,1757.5,1365,11769424,19329882409,269108,HDFC
13-09-2023,EQ,1631.3,1651.6,1628.6,1636.9,1641.6,1643.9,1643.76,1757.5,1365,23210047,38151741646,353522,HDFC
12-09-2023,EQ,1640,1642.9,1625.05,1631.8,1636,1636.9,1635.47,1757.5,1365,19516670,31918959857,310906,HDFC
11-09-2023,EQ,1628.9,1636.5,1624,1623.4,1633,1631.8,1631.32,1757.5,1365,15786511,25752884037,290843,HDFC
08-09-2023,EQ,1608.3,1632.9,1607.6,1610.85,1623.2,1623.4,1619.68,1757.5,1365,17251105,27941256455,263597,HDFC
07-09-2023,EQ,1595.5,1614,1587.15,1595.5,1611,1610.85,1601.67,1757.5,1365,17104171,27395255131,282493,HDFC
06-09-2023,EQ,1576.8,1600,1574.9,1574.9,1599,1595.5,1588.41,1757.5,1365,28160455,44730393184,394705,HDFC
05-09-2023,EQ,1588.4,1588.4,1570.6,1584.55,1575,1574.9,1576.27,1757.5,1365,19356041,30510314620,407651,HDFC
04-09-2023,EQ,1590,1591.45,1574.9,1574.7,1584.5,1584.55,1582.03,1757.5,1365,12536819,19833666505,236702,HDFC
01-09-2023,EQ,1571,1579,1559.35,1571.45,1573.75,1574.7,1569.33,1757.5,1365,21613388,33918508405,450304,HDFC
31-08-2023,EQ,1579,1583.15,1563.1,1578.7,1577,1571.45,1570.99,1757.5,1365,50037886,78608931136,419748,HDFC
30-08-2023,EQ,1603.95,1603.95,1573.7,1590.3,1579,1578.7,1589.56,1757.5,1365,14042102,22320781696,297743,HDFC
29-08-2023,EQ,1589.7,1592.65,1581.45,1577.75,1591.25,1590.3,1588.37,1757.5,1365,17769466,28224420149,341561,HDFC
28-08-2023,EQ,1561.5,1582.65,1561.5,1561.5,1578,1577.75,1574.43,1757.5,1365,14433619,22724692201,289068,HDFC
25-08-2023,EQ,1574.55,1577.5,1558.4,1579.3,1559.2,1561.5,1564.93,1757.5,1365,15034878,23528489944,350735,HDFC
24-08-2023,EQ,1593.3,1596.2,1576.15,1586.6,1579.6,1579.3,1583.6,1757.5,1365,21572896,34162775005,397769,HDFC
23-08-2023,EQ,1580,1590.55,1573.25,1582.7,1588.5,1586.6,1581.99,1757.5,1365,18249294,28870123207,329674,HDFC
22-08-2023,EQ,1596.35,1598,1580,1589.5,1581.45,1582.7,1588.09,1757.5,1365,16136785,25626713594,420291,HDFC
21-08-2023,EQ,1600.5,1600.5,1587,1590.75,1587.8,1589.5,1593.07,1757.5,1365,10918635,17394109160,241780,HDFC
18-08-2023,EQ,1587.55,1596.3,1585.5,1597.3,1588.7,1590.75,1590.59,1757.5,1365,12816683,20386133002,282239,HDFC
17-08-2023,EQ,1597.6,1609.9,1594,1606.2,1595,1597.3,1600.21,1757.5,1365,26442020,42312860300,400922,HDFC
16-08-2023,EQ,1583.1,1609.65,1581.3,1610.9,1604.35,1606.2,1596.67,1757.5,1365,17068771,27253151751,300850,HDFC
14-08-2023,EQ,1611,1615,1600.25,1618.8,1608.5,1610.9,1608.96,1757.5,1365,15652205,25183794817,349385,HDFC
11-08-2023,EQ,1638.4,1638.4,1616.2,1635.85,1620.9,1618.8,1625.76,1757.5,1365,14112911,22944247784,271050,HDFC
10-08-2023,EQ,1647.05,1654.25,1631,1650.5,1638,1635.85,1638.99,1757.5,1365,25390559,41614959546,332263,HDFC
09-08-2023,EQ,1653,1654.5,1631.1,1649.9,1652.7,1650.5,1640.24,1757.5,1365,16680618,27360230365,228397,HDFC
08-08-2023,EQ,1651.7,1655.6,1642.05,1651.25,1649,1649.9,1650.13,1757.5,1365,21886914,36116274511,300979,HDFC
07-08-2023,EQ,1663.1,1663.1,1647.55,1652.2,1651,1651.25,1653.09,1757.5,1365,14150459,23391943679,256889,HDFC
04-08-2023,EQ,1635.15,1656.5,1629.25,1628.65,1652.85,1652.2,1641.73,1757.5,1365,18694152,30690712012,310206,HDFC
03-08-2023,EQ,1640,1651.35,1623,1640.5,1632.6,1628.65,1633.08,1757.5,1365,28836973,47093113413,439722,HDFC
02-08-2023,EQ,1642,1651.5,1633.15,1662.25,1641.9,1640.5,1644.34,1757.5,1365,14058161,23116346478,380609,HDFC
01-08-2023,EQ,1654.45,1667.45,1650,1651.2,1660,1662.25,1659.39,1757.5,1365,17697094,29366453399,385496,HDFC
31-07-2023,EQ,1650.05,1656.8,1638.7,1643.5,1650,1651.2,1649.01,1757.5,1365,17282503,28499054865,434555,HDFC
28-07-2023,EQ,1661.5,1668.9,1641.1,1673.15,1642.9,1643.5,1649.58,1757.5,1365,20507842,33829321794,422378,HDFC
27-07-2023,EQ,1699.9,1703,1667.45,1690.7,1676.95,1673.15,1681.08,1757.5,1365,29870651,50214860524,506283,HDFC
26-07-2023,EQ,1699.6,1699.6,1688,1696.6,1689.3,1690.7,1692.97,1757.5,1365,12397179,20988022760,251108,HDFC
25-07-2023,EQ,1684.65,1699,1678.4,1678.4,1694.55,1696.6,1692.19,1757.5,1365,27996298,47375021906,534396,HDFC
24-07-2023,EQ,1678.5,1684.65,1670.1,1675.75,1679.5,1678.4,1677.75,1757.5,1365,16089722,26994570124,296190,HDFC
21-07-2023,EQ,1680,1689.8,1673.25,1688.75,1677.75,1675.75,1680.8,1757.5,1337,21077124,35426465574,337174,HDFC
20-07-2023,EQ,1681.15,1692,1680,1685.1,1688.9,1688.75,1686.08,1757.5,1337,28105474,47388096303,433278,HDFC
19-07-2023,EQ,1681.1,1688.75,1675,1677.5,1684.75,1685.1,1682.45,1757.5,1337,16467567,27705915264,427479,HDFC
18-07-2023,EQ,1698,1704,1670,1678.9,1678,1677.5,1683.83,1757.5,1337,40538409,68259872564,704526,HDFC
17-07-2023,EQ,1650,1682,1633,1644.5,1678.35,1678.9,1660.51,1757.5,1337,24626464,40892507962,435163,HDFC
14-07-2023,EQ,1653.6,1653.6,1635,1641.1,1645.6,1644.5,1642.71,1757.5,1337,12363607,20309876686,462491,HDFC
13-07-2023,EQ,1656.7,1657.45,1638.05,1632.95,1644.55,1641.1,1648.62,1757.5,1337,20956773,34549848533,432632,HDFC
11-07-2025,EQ,1083.9,1101.8,1074,1088.9,1076,1076.8,1086.2,1262.6,882.9,983485,1068260432,51670,TATA
10-07-2025,EQ,1097.9,1103.7,1080.1,1097.9,1086,1088.9,1093.98,1262.6,882.9,533377,583506070.2,31947,TATA
09-07-2025,EQ,1100,1107.4,1091.6,1099.9,1095.6,1097.9,1099.65,1262.6,882.9,752158,827111543.5,29286,TATA
08-07-2025,EQ,1108,1108.6,1093.5,1101.9,1100,1099.9,1100.4,1262.6,882.9,605639,666445055.4,28696,TATA
07-07-2025,EQ,1085,1108.2,1085,1089.7,1106,1101.9,1101.15,1262.6,882.9,1152136,1268678514,60654,TATA
04-07-2025,EQ,1091,1095,1082,1089.4,1089.5,1089.7,1086.15,1262.6,882.9,573351,622743585.2,24715,TATA
03-07-2025,EQ,1096,1105.8,1086.7,1095.8,1090,1089.4,1094.29,1262.6,882.9,730322,799185291.1,38864,TATA
02-07-2025,EQ,1094,1098.3,1084,1095.6,1098,1095.8,1091.44,1262.6,882.9,1230645,1343172049,46806,TATA
01-07-2025,EQ,1098.9,1100.7,1085.9,1098.9,1096,1095.6,1093.18,1262.6,882.9,971874,1062428658,63068,TATA
30-06-2025,EQ,1124,1126.7,1090.6,1124.3,1098,1098.9,1099.04,1262.6,882.9,1836286,2018143048,71404,TATA
27-06-2025,EQ,1144,1147.2,1120,1145.4,1121,1124.3,1129.51,1262.6,882.9,622376,702979860.1,36488,TATA
26-06-2025,EQ,1122,1150,1119.1,1126.5,1148.7,1145.4,1135.96,1262.6,882.9,2236678,2540770243,80197,TATA
25-06-2025,EQ,1107.7,1133.9,1106.6,1107.7,1125,1126.5,1126.71,1262.6,882.9,1564437,1762664860,58691,TATA
24-06-2025,EQ,1112,1116.9,1104.4,1109.4,1110.5,1107.7,1109.96,1262.6,882.9,1134930,1259723647,47724,TATA
23-06-2025,EQ,1090,1112,1090,1100.2,1110.8,1109.4,1102.86,1262.6,882.9,758904,836962343.7,32440,TATA
20-06-2025,EQ,1088.3,1103,1082.7,1088.3,1090.9,1100.2,1096.15,1262.6,882.9,2084108,2284484613,63390,TATA
19-06-2025,EQ,1065.2,1091.6,1061.6,1065.2,1088,1088.3,1084.08,1262.6,882.9,2816398,3053212072,102016,TATA
18-06-2025,EQ,1066.4,1075.8,1059,1071.6,1063.6,1065.2,1066.31,1262.6,882.9,545933,582136320.3,27269,TATA
17-06-2025,EQ,1083.4,1094,1065.5,1083.4,1070.1,1071.6,1073.15,1262.6,882.9,664517,713127111.5,24742,TATA
16-06-2025,EQ,1074,1085,1073.6,1078.4,1084,1083.4,1079.86,1262.6,882.9,439929,475062127.3,25251,TATA
13-06-2025,EQ,1066.6,1080.6,1066.6,1085.1,1080.6,1078.4,1074.97,1262.6,882.9,614108,660148332,35858,TATA
12-06-2025,EQ,1108.9,1108.9,1080,1104.3,1081,1085.1,1089.24,1262.6,882.9,941294,1025297808,55146,TATA
11-06-2025,EQ,1115.2,1119,1102,1115.1,1103.5,1104.3,1107.6,1262.6,882.9,862130,954891058.8,33399,TATA
10-06-2025,EQ,1121.2,1128.6,1112.7,1121.2,1115,1115.1,1118.57,1262.6,882.9,460271,514847521.9,24438,TATA
09-06-2025,EQ,1115.6,1122.5,1110.2,1115.6,1120.1,1121.2,1116.72,1262.6,882.9,467790,522391457.9,24598,TATA
06-06-2025,EQ,1111.9,1123.9,1109.4,1111.9,1114.8,1115.6,1115.93,1262.6,882.9,503186,561521103.4,23369,TATA
05-06-2025,EQ,1124.5,1127.1,1108.2,1124.4,1112.4,1111.9,1116.55,1262.6,882.9,1044950,1166742463,40600,TATA
04-06-2025,EQ,1110,1125.9,1110,1114.6,1125.9,1124.4,1122.61,1262.6,882.9,635699,713641805.3,39554,TATA
03-06-2025,EQ,1116.1,1123.2,1110.1,1120.4,1112.1,1114.6,1114.32,1262.6,882.9,795876,886862968.1,47584,TATA
02-06-2025,EQ,1100,1125,1099.2,1106.3,1116.4,1120.4,1117.04,1262.6,882.9,907133,1013302217,39652,TATA
30-05-2025,EQ,1109.8,1119.8,1101.6,1109.8,1109,1106.3,1107.21,1262.6,882.9,2475644,2741045779,54089,TATA
29-05-2025,EQ,1115.7,1118.1,1098.2,1121.4,1105.6,1109.8,1106.62,1262.6,882.9,2556089,2828627045,86014,TATA
28-05-2025,EQ,1138.4,1138.8,1119,1138.4,1120.1,1121.4,1124.75,1262.6,882.9,492483,553919274.9,29438,TATA
27-05-2025,EQ,1146.6,1149.8,1127.2,1146.3,1136.5,1138.4,1136.09,1262.6,882.9,901912,1024650118,44470,TATA
26-05-2025,EQ,1137,1153.4,1137,1140.8,1147,1146.3,1146.2,1262.6,882.9,616370,706486094.9,34492,TATA
23-05-2025,EQ,1126.5,1152,1124,1126.7,1138.7,1140.8,1143.51,1262.6,882.9,897235,1025995229,38513,TATA
22-05-2025,EQ,1138.8,1138.8,1115.5,1138.8,1128.5,1126.7,1126.51,1262.6,882.9,1414277,1593198721,68486,TATA
21-05-2025,EQ,1128.5,1153.5,1123.8,1128.5,1139.1,1138.8,1141.28,1262.6,882.9,619421,706932124.1,32250,TATA
20-05-2025,EQ,1149,1155.2,1126.8,1149.3,1131.8,1128.5,1134.23,1262.6,882.9,825451,936252409,42548,TATA
19-05-2025,EQ,1168,1169.7,1143,1168,1150,1149.3,1153.81,1262.6,882.9,786128,907040588.8,54292,TATA
16-05-2025,EQ,1154.9,1173.5,1144,1147.2,1170,1168,1160.11,1262.6,882.9,1336653,1550666409,53338,TATA
15-05-2025,EQ,1120.4,1159.2,1105.5,1120.4,1146,1147.2,1137.25,1262.6,882.9,2064096,2347390792,90774,TATA
14-05-2025,EQ,1118.6,1128.9,1115.8,1118.6,1120.5,1120.4,1121.28,1262.6,882.9,1386813,1554999010,51043,TATA
13-05-2025,EQ,1145.3,1150.3,1116.2,1145.6,1120.6,1118.6,1125.54,1262.6,882.9,1096797,1234484496,50065,TATA
12-05-2025,EQ,1123,1155,1123,1113.7,1144.5,1145.6,1143.37,1262.6,882.9,748637,855965948,39678,TATA
09-05-2025,EQ,1098,1118.6,1086.4,1116,1111,1113.7,1105.34,1262.6,882.9,815694,901620671.6,43786,TATA
08-05-2025,EQ,1136,1140,1107.5,1146,1113.6,1116,1117.65,1262.6,882.9,2692162,3008906216,100148,TATA
07-05-2025,EQ,1140,1162.3,1136.4,1155.3,1145.5,1146,1150.86,1262.6,882.9,1792683,2063122316,54089,TATA
06-05-2025,EQ,1161.5,1173.5,1152.6,1161.5,1154,1155.3,1161.38,1262.6,882.9,1382140,1605183178,51329,TATA
05-05-2025,EQ,1155.5,1173.6,1153,1156.8,1163.4,1161.5,1163.6,1262.6,882.9,1359727,1582179657,65349,TATA
02-05-2025,EQ,1157,1176.2,1151,1165.8,1153,1156.8,1162.1,1262.6,882.9,1042342,1211310589,50602,TATA
30-04-2025,EQ,1174.7,1180.5,1152.4,1168.9,1160,1165.8,1166.76,1262.6,882.9,1477319,1723673530,64157,TATA
29-04-2025,EQ,1155.2,1174.1,1149.9,1155.2,1171,1168.9,1162.42,1262.6,882.9,1439143,1672882618,72564,TATA
28-04-2025,EQ,1146.1,1162.5,1145,1155.7,1154,1155.2,1155.44,1262.6,882.9,663435,766562209.5,45266,TATA
25-04-2025,EQ,1160.2,1165,1130.7,1161.3,1149,1155.7,1153.03,1262.6,882.9,1451946,1674137874,78220,TATA
24-04-2025,EQ,1151,1168.9,1098.3,1150.1,1160.9,1161.3,1140.39,1262.6,882.9,5766752,6576335415,193964,TATA
23-04-2025,EQ,1143,1156.6,1132.6,1136.7,1145,1150.1,1144.21,1262.6,882.9,1760325,2014177316,63417,TATA
22-04-2025,EQ,1121.7,1149,1118.2,1121,1138.6,1136.7,1138.39,1262.6,882.9,1231830,1402308327,59611,TATA
21-04-2025,EQ,1120.2,1129.5,1102.4,1120.2,1121.7,1121,1120.22,1262.6,882.9,692767,776052201.1,36968,TATA
17-04-2025,EQ,1104,1133.8,1094.5,1105.9,1119,1120.2,1117.53,1262.6,882.9,1541674,1722861664,79947,TATA
16-04-2025,EQ,1094.1,1108.9,1086.8,1103.4,1106,1105.9,1099.96,1262.6,882.9,679360,747270154.9,34203,TATA
15-04-2025,EQ,1108.3,1111,1094.1,1097.9,1102.7,1103.4,1101.89,1262.6,882.9,1023355,1127620752,39828,TATA
11-04-2025,EQ,1125,1126,1093.75,1089.75,1100,1097.9,1103.62,1262.6,882.9,1888677,2084376151,60151,TATA
09-04-2025,EQ,1062,1092.95,1060.05,1069.75,1087.55,1089.75,1084.48,1262.6,882.9,2274161,2466272310,84220,TATA
08-04-2025,EQ,1056,1073.5,1044.75,1047.35,1067.1,1069.75,1060.48,1262.6,882.9,1444712,1532084979,65161,TATA
07-04-2025,EQ,1019,1077.7,1019,1087.85,1048,1047.35,1048.84,1262.6,882.9,3200820,3357151617,133539,TATA
04-04-2025,EQ,1065.45,1095.55,1062.9,1071,1088,1087.85,1087.37,1262.6,882.9,4089261,4446526189,117334,TATA
03-04-2025,EQ,1049.9,1075.25,1048.1,1062.7,1068.65,1071,1068.54,1262.6,882.9,1595000,1704322075,56627,TATA
02-04-2025,EQ,1018,1073.15,1015,992.25,1060.8,1062.7,1058.24,1262.6,882.9,8717812,9225501942,219419,TATA
01-04-2025,EQ,1003,1014.55,989.25,1001.9,992.4,992.25,999.17,1262.6,882.9,1045548,1044680910,37298,TATA
28-03-2025,EQ,975.5,1015,975,973.55,1001.9,1001.9,1004.62,1262.6,882.9,2313101,2323784218,93268,TATA
27-03-2025,EQ,963,980.4,952.5,959.65,977.45,973.55,971.33,1262.6,882.9,2585170,2511047794,69685,TATA
26-03-2025,EQ,975,976.3,956.95,970.7,956.95,959.65,962.95,1262.6,882.9,1399118,1347284040,59811,TATA
25-03-2025,EQ,979,979.9,959,970.45,970,970.7,970.33,1262.6,882.9,1569597,1523022891,52311,TATA
24-03-2025,EQ,965.25,976.15,956.5,961.2,974.65,970.45,968.59,1262.6,882.9,1475967,1429608985,49671,TATA
21-03-2025,EQ,968,972.15,956.6,965.85,964,961.2,964.29,1262.6,882.9,3155551,3042874241,67717,TATA
20-03-2025,EQ,953.1,967.7,950.25,949.85,966,965.85,959,1262.6,882.9,2403031,2304498653,55437,TATA
19-03-2025,EQ,947.5,959.85,945.25,946.85,952,949.85,951.16,1262.6,882.9,1650477,1569875109,40877,TATA
18-03-2025,EQ,941.05,950.6,938.15,940.45,948.05,946.85,945.46,1262.6,882.9,2343994,2216149922,59784,TATA
17-03-2025,EQ,946.1,956.5,934.6,946.1,941.4,940.45,942.97,1262.6,882.9,993027,936395504.2,45745,TATA
13-03-2025,EQ,950,955,940.15,945.45,945,946.1,948.5,1269,882.9,907521,860783341.8,36330,TATA
12-03-2025,EQ,951.65,961.75,943.35,959.85,945.15,945.45,948.05,1269,882.9,1619168,1535053038,36847,TATA
11-03-2025,EQ,956,962.4,930.1,957.3,960,959.85,952.96,1269,882.9,2748541,2619247913,42453,TATA
10-03-2025,EQ,960,969.3,953,962.05,956,957.3,962.42,1269,882.9,1660207,1597824425,41166,TATA
07-03-2025,EQ,957,967.4,950.15,958.15,963.9,962.05,961.58,1269,882.9,945675,909340949.8,31824,TATA
06-03-2025,EQ,964,965,943.05,956.8,953.95,958.15,953.75,1269,882.9,2421530,2309537981,90307,TATA
05-03-2025,EQ,948.5,965.95,948,954.55,959.25,956.8,959.74,1269,882.9,2773457,2661797081,56393,TATA
04-03-2025,EQ,945.1,957.85,943.15,953.9,953.1,954.55,952.54,1269,882.9,1916433,1825477594,48825,TATA
03-03-2025,EQ,963.7,970,948.4,963.7,954.25,953.9,955.95,1269,882.9,1323481,1265183143,69044,TATA
28-02-2025,EQ,995,1001.5,957.35,1008,966.3,963.7,969.01,1269,882.9,5082193,4924691454,90874,TATA
27-02-2025,EQ,1005,1010.15,998.25,1004.85,1008,1008,1005.59,1269,882.9,1362115,1369731136,58083,TATA
25-02-2025,EQ,994,1010,993.15,1002.4,1004.95,1004.85,1005.8,1269,882.9,1663313,1672951938,41567,TATA
24-02-2025,EQ,990,1011.1,990,1004,1002,1002.4,1006.24,1269,882.9,1002365,1008617705,49909,TATA
21-02-2025,EQ,1008,1013.65,991.45,1008.9,1002.5,1004,1003.41,1269,882.9,1330146,1334685451,45894,TATA
20-02-2025,EQ,1020,1030.25,1003.65,1025.3,1009,1008.9,1011.18,1269,882.9,878748,888573605.1,60976,TATA
19-02-2025,EQ,1024,1032.85,1021.3,1026.95,1024.45,1025.3,1026.35,1269,882.9,782204,802812467.5,51187,TATA
18-02-2025,EQ,1019.1,1027.95,1018.55,1023.25,1025.45,1026.95,1024.07,1269,882.9,789814,808825273.5,37324,TATA
17-02-2025,EQ,1022,1027.45,1005.05,1022.55,1021.7,1023.25,1017.33,1269,882.9,925113,941147730.5,52337,TATA
14-02-2025,EQ,1027.9,1037.85,1018,1022.8,1019,1022.55,1025.42,1269,882.9,2032391,2084056112,63818,TATA
13-02-2025,EQ,1029.75,1037,1016.85,1029.75,1019.9,1022.8,1028.43,1269,882.9,1169309,1202548953,54802,TATA
12-02-2025,EQ,1019,1039,1010.05,1013.8,1028,1029.75,1025.64,1269,882.9,1082392,1110147986,58643,TATA
11-02-2025,EQ,1029.9,1035.45,1009.1,1027.5,1014.7,1013.8,1023.85,1269,882.9,1204012,1232723647,56036,TATA
10-02-2025,EQ,1020,1036.85,1015.8,1021.2,1027,1027.5,1030.17,1269,882.9,1418998,1461813690,53557,TATA
07-02-2025,EQ,1031.9,1031.9,1012.55,1023.35,1020.7,1021.2,1019.48,1269,882.9,941811,960155210.4,42902,TATA
06-02-2025,EQ,1020.4,1026.3,1010.15,1015.3,1021.8,1023.35,1018.55,1269,882.9,1172479,1194225288,53420,TATA
05-02-2025,EQ,1035.1,1035.25,1010.55,1034.2,1014.95,1015.3,1019.57,1269,882.9,1628436,1660309199,64271,TATA
04-02-2025,EQ,1040,1043.8,1019.05,1036.3,1032.65,1034.2,1029.78,1269,882.9,2251233,2318265824,78783,TATA
